,title,lastrevid
4359,Sedomon Gunsanad Kina,1107695722.0
4360,See Chee How,1113114002.0
4361,Ajis Sitin,1087994159.0
4362,Murugesan Sinnandavar,1102947032.0
4363,Hashim Suboh,1062795670.0
4364,Abdul Rahman Sulaiman,1110686188.0
4365,Arunarsin Taib,1109410129.0
4366,Tan Keng Liang,1052007347.0
4367,Nathaniel Tan,1106899406.0
4368,Lai Teck,1113084195.0
4369,Kamarulzaman Teh,1111469791.0
4370,Teng Chang Yeow,1105707535.0
4371,Jason Teoh,1097385777.0
4372,R.S. Thanenthiran,1105856407.0
4373,Uda Sulai,1095616919.0
4374,Sukarti Wakiman,1093149014.0
4375,Wan Mohamed Wan Teh,1095237082.0
4376,Wan Rosdy Wan Ismail,1108769286.0
4377,Wilson Ugak Kumbong,1110532734.0
4378,Eli Wong,683715284.0
4379,Ibrahim Yaacob,1087075628.0
4380,Ismail Yaacob,1077828032.0
4381,Loke Yuen Yow,1110532900.0
4382,Yusnan Yusof,1110020386.0
4383,Ahmed Adeeb,1106334283.0
4384,Ilham Ahmed,1106063792.0
4385,Ahmed Shiaan,1067997084.0
4386,Mohamed Asim,955470814.0
4387,Ahmed Faris Maumoon,1102160506.0
4388,Abdulla Jihad,1089747576.0
4389,Abdul Majeed Mahir,1106388324.0
4390,Ahmed Mahloof,1078645831.0
4391,Reeko Moosa Manik,1107779437.0
4392,Abdulla Maseeh Mohamed,1059204112.0
4393,Mohamed Ashmalee,1111595852.0
4394,Sharif Mohamed,1083923279.0
4395,Aishath Nahula,1089278693.0
4396,Faisal Naseem,1107172292.0
4397,Nazra Naseem,1078645574.0
4398,Abdulla Shahid,1115407303.0
4399,Shidhatha Shareef,1017388783.0
4400,Mohammed Waheed Deen,1044202943.0
4401,Umar Zahir (politician),1100415861.0
4402,Muad Mohamed Zaki,1005292519.0
4403,Moosa Zameer,1021848119.0
4404,Zahiya Zareer,1088366275.0
4405,Alwata Ichata Sahi,1063977010.0
4406,Sangaré Niamoto Ba,1114946966.0
4407,Siby Ginette Bellegarde,1053500952.0
4408,Cheick Bougadary Traoré,1062893043.0
4409,Dramane Dembélé,1106209182.0
4410,Hamadoun Dicko,1003750425.0
4411,Mamadou Djigué,1053500397.0
4412,Amadou Doucoure,1006368886.0
4413,Ly Taher Dravé,1104316510.0
4414,Diabaté Fatoumata Guindo,1070268003.0
4415,Mahamane Haidara,1020670814.0
4416,Jamille Bittar,1062893055.0
4417,Mamadou Konaté,1070022832.0
4418,Garan Fabou Kouyate,1107811823.0
4419,Mamadou M'Bodje,1093590895.0
4420,Achérif Ag Mohamed,1053498169.0
4421,Zeïni Moulaye,1103491147.0
4422,N'Diaye Ramatoulaye Diallo,1112669298.0
4423,Yeah Samake,1095147868.0
4424,Foutanga Babani Sissoko,1104202484.0
4425,Ousmane Sy,1053500811.0
4426,Amadou Toumani Touré,1078564743.0
4427,Demba Traoré (politician),1053499445.0
4428,Salimata Traoré,1074144594.0
4429,Ismaël Wagué,1053499897.0
4430,Anthony Borg Barthet,1050188755.0
4431,Leo Brincat,1101776347.0
4432,Clyde Caruana,1111217031.0
4433,Manwel Dimech,1105882271.0
4434,Pierre Jean Louis Ovide Doublet,1115571537.0
4435,Anton Tabone,1111217502.0
4436,Stefan Zrinzo Azzopardi,1108276267.0
4437,Atlan Anien,1100471245.0
4438,Tony deBrum,1100736328.0
4439,Thomas Heine,1077426554.0
4440,Wilbur Heine,1083126087.0
4441,Alvin Jacklick,1060943392.0
4442,Michael Konelios,918907799.0
4443,Dennis Momotaro,986965086.0
4444,Rien Morris,1077426651.0
4445,Hiroshi V. Yamamura,1077430389.0
4446,Biram Dah Abeid,1102788224.0
4447,Kane Hamidou Baba,1099633190.0
4448,Horma Ould Babana,1058108012.0
4449,Selama Mint Cheikhne Ould Lemrabott,1059633791.0
4450,Mohamed Lemine Ch'bih Ould Cheikh Melainine,1047066142.0
4451,Vatimetou Mint Khatry,1059724517.0
4452,Patrick Assirvaden,1055794640.0
4453,Anil Bachoo,1106359560.0
4454,Antoine Bestel,1115807526.0
4455,Rishon Bhadain,1100859250.0
4456,Eddy J. Changkye,998060507.0
4457,Joseph-François Charpentier de Cossigny,1065172397.0
4458,Antoine Toussaint de Chazal,1106368152.0
4459,Chief Commissioner of Rodrigues,1094321960.0
4460,Louis Joseph Coralie,1058307177.0
4461,Adrien d'Épinay,1100672866.0
4462,Sangeet Fowdar,1105627649.0
4463,Jagdish Koonjul,1087895987.0
4464,Pritam Singh Mattan,1095531367.0
4465,Cehl Meeah,1106562848.0
4466,Moilin Jean Ah-Chuen,1101824013.0
4467,Jean-Claude Pierre-Louis,1106156525.0
4468,Charles Thomi Pitot,1101736663.0
4469,Johnson Roussety,1099375055.0
4470,Subhasnee,1081550590.0
4471,Emperor of Mexico,1049239572.0
4472,Oleg Balan,1110953897.0
4473,Vlad Bilețchi,1080658620.0
4474,Vasile Bîtca,1092179435.0
4475,Ion Ceban,1113298996.0
4476,Vladimir Cebotari,1110952685.0
4477,Ion Constantin Ciobanu,1110335884.0
4478,Romulus Cioflec,1112985854.0
4479,Alexandru Cotruță,1022104267.0
4480,Emanuil Gavriliță,1107106697.0
4481,Iuliana Gorea-Costin,1104915336.0
4482,Andrei Ivanțoc,1089621148.0
4483,Andrei Lupan,1106744592.0
4484,Gheorghe Malarciuc,1108886194.0
4485,Constantin Mimi,1110562362.0
4486,Maria Postoico,1102599013.0
4487,Nichita Smochină,1112022866.0
4488,Andrei Spînu,1098562762.0
4489,Leonid Talmaci,1087962283.0
4490,Jean-Charles Allavena,1003397193.0
4491,Laurent Anselmi,1115213350.0
4492,Camille Blanc,1100905415.0
4493,Robert Calcagno,1030845142.0
4494,Jean Castellini,1084495128.0
4495,Paul Demange (politician),1079067018.0
4496,Catherine Fautrier,1106302712.0
4497,Paul Masseron,1089373743.0
4498,Laurent Nouvion,1011192042.0
4499,Thierry Poyet,960140393.0
4500,Jean-François Robillon,986531700.0
4501,Christophe Steiner,1113747641.0
4502,Gilles Tonelli,1114437692.0
4503,Chilkhaajavyn Avday,1051560376.0
4504,Babojab,1064992792.0
4505,Dendeviin Terbishdagva,1109345670.0
4506,Tsakhiagiin Elbegdorj,1112768745.0
4507,General Secretary of the Mongolian People's Party,1097929840.0
4508,Diluwa Khutugtu Jamsrangjab,1025654841.0
4509,Bayantömöriin Khaisan,1109488008.0
4510,Mijiddorjiin Khanddorj,1100894691.0
4511,Sonomyn Luvsangombo,1060881109.0
4512,Tsendiin Mönkh-Orgil,1107438593.0
4513,Luvsannamsrain Oyun-Erdene,1113655591.0
4514,Dritan Abazović,1114648940.0
4515,Božidar Bojović,1100211141.0
4516,Jevrem Brković,1100427296.0
4517,Predrag Bulatović,1109754194.0
4518,Miodrag Davidović,1107963087.0
4519,Vladimir Dobričanin,1030728031.0
4520,Dobrilo Dedeić,696310078.0
4521,Sekula Drljević,1109481661.0
4522,Fatmir Gjeka,1111732314.0
4523,Milutin Jelić,1051132831.0
4524,Batrić Jovanović,1070488778.0
4525,Jovan Kavarić,1030708917.0
4526,Zdravko Krivokapić,1113234942.0
4527,Vujica Lazović,1108706425.0
4528,Vladimir Leposavić,1073191784.0
4529,Stjepan Mitrov Ljubiša,1099266672.0
4530,Stevan Lukačević,1030707781.0
4531,Savić Marković Štedimlija,1115770411.0
4532,Tarzan Milošević,1073191907.0
4533,Iko Mirković,1030708648.0
4534,Fuad Nimani,1098981453.0
4535,Tomo P. Oraovac,1079702923.0
4536,Darko Pajović,1070422891.0
4537,Vladimir Pavićević,1114141220.0
4538,Jovan Pavlović (minister),1081135207.0
4539,Andrija Popović,1115370448.0
4540,Evgenije Popović,1030727852.0
4541,Novica Radović,1007749126.0
4542,Miloš Radulović (politician),1077146911.0
4543,Nešo Šćepović,1062865771.0
4544,Budimir Šegrt,1073192213.0
4545,Sergej Sekulović,1094030927.0
4546,Aleksandar Stijović,1105170672.0
4547,Lazar Tomanović,1006895064.0
4548,Lujo Vojnović,1109082075.0
4549,Dejan Vukšić,1067839020.0
4550,Abdessamad Archane,1081123128.0
4551,Abu Bakr Ibn Abi Zaid as-Slawi,1089705508.0
4552,Mohamed Ali El Admi,1055102528.0
4553,Mahjoubi Aherdane,1102542542.0
4554,Ba Ahmed,1082884635.0
4555,Moulay Ahmed Alaoui,1016144487.0
4556,Abderrahmane Amalou,1098806861.0
4557,Said Amzazi,1029955505.0
4558,Mustapha Bakkoury,1081989390.0
4559,Ahmed Balafrej,1112518587.0
4560,Abdelouahed Belkeziz,1102921166.0
4561,Moncef Belkhayat,1058789179.0
4562,Mehdi Ben Barka,1101973891.0
4563,Mohamed Benchaaboun,1105246740.0
4564,Hakim Benchamach,1044626597.0
4565,Ahmed Benjelloun,962930707.0
4566,Omar Benjelloun,1082283546.0
4567,Bouchaib Benlabsir,1115345188.0
4568,Fadel Benyaich,1087860841.0
4569,Driss Benzekri (activist),984611292.0
4570,Abderrahim Bouabid,1103644711.0
4571,M'hamed Boucetta,1112085455.0
4572,Abdelghani Bousta,1094981501.0
4573,Abdelhadi Boutaleb,1014544030.0
4574,Brahim Boutaleb,1096298275.0
4575,Miloud Chaabi,1100817341.0
4576,Mohamed Haddou Chiguer,1096062110.0
4577,Rochdi Chraibi,917898941.0
4578,Mohammed al-Hajj ibn Abu Bakr al-Dila'i,1090172051.0
4579,Anas Doukkali,1045066415.0
4580,Khalihenna Ould Errachid,1067186300.0
4581,Mohamed El Fassi,1077154633.0
4582,Ahmed al-Hiba,1058971192.0
4583,Ahmed ibn Abi Mahalli,1112552333.0
4584,Abdellatif Jouahri,1067501606.0
4585,Mohammed Kabbaj,1094200694.0
4586,Abdellah Kadiri,1108478313.0
4587,Muhammad al-Kattani,1088340779.0
4588,Khnata bent Bakkar,1112728253.0
4589,Mohand Laenser,1110541676.0
4590,Fatima Marouan,1085899467.0
4591,Mohamed Mehdi Bensaid,1115789792.0
4592,Mohamed Sadiki,1112864122.0
4593,Mohammed VI of Morocco,1113314439.0
4594,Abdelkrim Motii,956960749.0
4595,Khalid Naciri,1097940143.0
4596,Mohammed al-Makki al-Nasiri,1088024038.0
4597,Zoulikha Nasri,1091797485.0
4598,Abdelaziz El Omari,1103094488.0
4599,Ilyas El Omari,1050980468.0
4600,Chafik Rachadi,1064310999.0
4601,Abdelwahed Radi,996655646.0
4602,Mohammed Sajid (politician),1053936172.0
4603,Sidi al-Ayachi,1095623946.0
4604,Fathallah Sijilmassi,1095503216.0
4605,Mohammed Allal Sinaceur,1047221771.0
4606,Mohamed Belhassan Wazzani,1101462823.0
4607,Nasser Zefzafi,1105784313.0
4608,Abdellatif Zeroual,1074290663.0
4609,Mohammed Ziane,1097940843.0
4610,Yassir Znagui,1058407241.0
4611,Brahim Zniber,1113578009.0
4612,Mário Albino,1042139227.0
4613,Carlos Cardoso (journalist),1108725761.0
4614,Afonso Dhlakama,1104812135.0
4615,Helder Francisco Malauene,1065685422.0
4616,Nyeleti Brooke Mondlane,1110776630.0
4617,Basilio Muhate,1087847457.0
4618,Murade Isaac Murargy,1041131952.0
4619,Tomaz Salomão,1105513966.0
4620,Stella da Graça Pinto Novo Zeca,1070241018.0
4621,Aye Ko (artist),968270020.0
4622,Ba Shin,1087648145.0
4623,Bao Youxiang,1111148571.0
4624,Bawk Ja,1052913276.0
4625,Cheery Zahau,1088361146.0
4626,Ei Thinzar Maung,1097749207.0
4627,M. A. Gaffar,1077127256.0
4628,Han Tha Myint,1004945052.0
4629,Hla Maung Shwe,1080777311.0
4630,Hso Khan Pha,1084108657.0
4631,Nai Htaw Sorn,1063720253.0
4632,Htay Aung (businessman),1108033224.0
4633,Htin Linn Aung,1111075237.0
4634,Ja Htoi Pan,1088361136.0
4635,Khin Kyaw Han,1036478390.0
4636,Khin Ma Ma Myo,1044647145.0
4637,Khin Maung Swe,1102466399.0
4638,Khun San Lwin,964464657.0
4639,Ko Ni,1109319228.0
4640,Thakin Kodaw Hmaing,1063716795.0
4641,Kwe Te No,1009433548.0
4642,Sao Kya Seng,1063720601.0
4643,Kyaw Moe Tun,1104060130.0
4644,Kyaw Myint,1105968423.0
4645,Kyaw Ni,1065336699.0
4646,Kyaw Tun,943370816.0
4647,Kyaw Zaw Oo,1073118078.0
4648,Duwa Lashi La,1111778584.0
4649,Lian Hmung Sakhong,1060132892.0
4650,Sultan Mahmud (minister),1114780616.0
4651,Maran Brang Seng,1108940186.0
4652,Gani Markan,1077040045.0
4653,Maw Htun Aung,1064354803.0
4654,Mya Lay Sein,1109316290.0
4655,"Myint Swe (politician, born 1965)",1073118310.0
4656,Myo Yan Naung Thein,1072977583.0
4657,Naw Ohn Hla,1088361138.0
4658,Nay Myo Wai,1065794809.0
4659,Nay Zin Lat,1052916362.0
4660,Nyi Sein,1073118482.0
4661,Nyo Nyo Thin,1031818615.0
4662,Oscar de Glanville,1087056648.0
4663,San Tun,904203856.0
4664,Sasa (politician),1100369987.0
4665,Saw Sa,1087057198.0
4666,Saya Gyi U Nu,1061283173.0
4667,Sein Win (politician),1073118868.0
4668,Sao Seng Suk,1086413674.0
4669,Shwe Ohn,1039272113.0
4670,Soe Moe Hlaing,1098801536.0
4671,Sultan Ahmed (Burmese politician),1105597024.0
4672,Naw Susanna Hla Hla Soe,1088361145.0
4673,Tan Yu Sai,987791661.0
4674,Taw Phaya Galay,1096513590.0
4675,Tayzar San,1038023615.0
4676,Tha Aye,920911377.0
4677,Than Nyein,1099560456.0
4678,Than Sein,984131584.0
4679,Than Win,1050686993.0
4680,Thaung Tun (minister),1091685823.0
4681,Baganset U Thaw,1087454147.0
4682,Thein Maung,1065733251.0
4683,Thein Nyunt (politician),1111654182.0
4684,Thet Win Aung,977644647.0
4685,Thirty Comrades,1112536598.0
4686,Tin Aye,1005117819.0
4687,Tu Hkawng,1060133433.0
4688,Wai Moe Naing,1054632633.0
4689,Win Ko Ko Latt,1076941438.0
4690,Maung Wuntha,1082083580.0
4691,Yawd Serk,1073119108.0
4692,Za Hlei Thang,1098512604.0
4693,Zaw Htay,1114885327.0
4694,Zura Begum,1073818086.0
4695,Ben Africa,1083488754.0
4696,Hendrina Afrikaner,1002561151.0
4697,Jager Afrikaner,1063145716.0
4698,Jonker Afrikaner,1072451612.0
4699,Klaas Afrikaner,1084873676.0
4700,Erginus Endjala,1112849323.0
4701,Dap Izaaks,1082617471.0
4702,Piet Junius,1104226275.0
4703,Gottlob Mbaukua,946596970.0
4704,John McNab,1105017844.0
4705,Maxie Minnaar,1105191855.0
4706,Nehale Mpingana,1113800690.0
4707,Manasse ǃNoreseb,1015106908.0
4708,Thimoteus Tjamuaha,1095062805.0
4709,Erastus Tjejamba,1040560547.0
4710,Cornelius van Wyk,1077993801.0
4711,Eben van Zijl,1084871731.0
4712,Bernard Dowiyogo,1109278952.0
4713,Valdon Dowiyogo,1115307502.0
4714,Yuvaraj Adhikari,1026960528.0
4715,Surya Bahadur KC,1108008290.0
4716,Mohan Baral,1047930532.0
4717,Gopal Kumar Basnet,1095758526.0
4718,Dhokal Singh Basnyat,1047820675.0
4719,Chakra Prasad Bastola,1111480619.0
4720,Rupchandra Bista,1052265659.0
4721,Gagan Singh Bhandari,1105250576.0
4722,Rajendra Laxmi Gaire,1095759265.0
4723,Umesh Prasad Giri,1009406646.0
4724,Harka Gurung,1106745635.0
4725,Ram Chandra Jha,1093324671.0
4726,Prem Bahadur Kansakar,1076071925.0
4727,Ratneshwar Lal Kayastha,1102776133.0
4728,Rajanra KC,1060501973.0
4729,Keshav Sthapit,1109551794.0
4730,Bishal Khadka,1106387853.0
4731,Devi Khadka,1092210188.0
4732,Yadunath Khanal,1078215877.0
4733,Gore Bahadur Khapangi,1113100136.0
4734,Krishna Chandra Nepali Pokharel,1102403611.0
4735,Chiri Babu Maharjan,1113666190.0
4736,Mahendra Bahadur Bista,1077128101.0
4737,Gajraj Mishra,1106167914.0
4738,Pande family,1111670930.0
4739,Ganesh Pandey,1085614813.0
4740,Leela Mani Paudyal,1109590767.0
4741,Bidhyanath Pokhrel,1060504380.0
4742,Radhika Tamang,1105498973.0
4743,Laxman Rajbanshi,1092220542.0
4744,Bharat Shumsher Jung Bahadur Rana,1080440808.0
4745,Dhir Shumsher Rana,1113536460.0
4746,Diamond Shumsher Rana,1101086758.0
4747,Kali Bahadur Sahakri,1060541259.0
4748,Balen Shah,1115570268.0
4749,Bam Shah,1107329363.0
4750,Bishnu Pratap Shah,1113191068.0
4751,Jeevan Bahadur Shahi,1113167809.0
4752,Shukraraj Shastri,1096679892.0
4753,Sonam Gyalchhen Sherpa,1095759552.0
4754,Motidevi Shrestha,1069184655.0
4755,Khadga Man Singh,1080640494.0
4756,Sanu Siva,1106065582.0
4757,Bhuwan Bahadur Sunar,1095758222.0
4758,Surya Raj Acharya,1111084487.0
4759,Thapa dynasty,1102589358.0
4760,Ranabir Singh Thapa,1083766451.0
4761,Goma Devi Timilsina,1095758525.0
4762,Vrajanath Poudyal,1109814259.0
4763,Dharma Ratna Yami,1113442912.0
4764,Igram van Achelen,1068782309.0
4765,Charetti America-Francisca,1099607334.0
4766,Vic Bonke,1107608633.0
4767,Marianne Burgman,1101574965.0
4768,Dirck Coornhert,1095667704.0
4769,Fred Dekker (politician),1062551798.0
4770,Jan Dijkema,1098992494.0
4771,Jeanne Fortanier-de Wit,1059113335.0
4772,Jan Geersing,1110877576.0
4773,Leon Geurts,1090785915.0
4774,Cornelis de Gijselaar,984321838.0
4775,Alexander Gogel,1056614133.0
4776,Sicco van Goslinga,1090880662.0
4777,Hugo Grotius,1110845841.0
4778,Tsjalling Hiddes Halbertsma,1110513709.0
4779,Dick de Hoog,1088072022.0
4780,Mien van Itallie-Van Embden,1092931690.0
4781,"Jacob van den Eynde, Governor of Woerden",1068845831.0
4782,Ehsan Jami,1106276053.0
4783,Allart Pieter van Jongestall,1096414908.0
4784,Fridolin Marinus Knobel,1023804370.0
4785,Martin Konings,1112164477.0
4786,Theodorus van Kooten,1052740212.0
4787,Jan Krajenbrink,1104399014.0
4788,Jan ter Laan,1068846473.0
4789,Reinier van Lanschot,1109042647.0
4790,Elbertus Leoninus,1096417753.0
4791,"Leopold Karel, Count of Limburg Stirum",1106865567.0
4792,Taco Ludigman,970584944.0
4793,Pieter Daniël Eugenius MacPherson,955584741.0
4794,"Toine Manders (politician, born 1969)",1076174326.0
4795,Henri Marchant,1092749754.0
4796,Durk van der Mei,1113277095.0
4797,Sergej Moleveld,1094280379.0
4798,William Moorlag,1047584380.0
4799,Pieter Paulus,933612093.0
4800,André Peperkoorn,1032718670.0
4801,Grace Schneiders-Howard,1095800611.0
4802,Apollonius Schotte,1032311861.0
4803,Fedde Schurer,1089197423.0
4804,Florens van der Spek,1111908414.0
4805,Victor de Stuers,1096429041.0
4806,Cornelis van Aarsens,1023030987.0
4807,Hugo van den Eynde,1115856466.0
4808,Viglius,1096429102.0
4809,Rudi Vis,1074946503.0
4810,Anton August van Vloten,1113565390.0
4811,Pieter Vreede,1094968550.0
4812,Steef Weijers,1099981628.0
4813,Christine Wttewaall van Stoetwegen,1077665112.0
4814,Guillermo Arce Castaño,1112499974.0
4815,Oscar Danilo Blandón,1113478079.0
4816,José Francisco Cardenal,1017388553.0
4817,Pedro Joaquín Chamorro Barrios,1111610717.0
4818,Juan Sebastián Chamorro,1108120275.0
4819,Edipcia Dubón,1053055741.0
4820,Luis Fley,1108120436.0
4821,George Henriquez,1108120156.0
4822,Antonio Lacayo,1059108508.0
4823,Miguel Larreynaga,1104594869.0
4824,Félix Maradiaga,1071598737.0
4825,Paul Oquist,1098836735.0
4826,Maximino Rodríguez Martínez,1076166578.0
4827,Marou Amadou,1008239441.0
4828,Oumar Ba,1034543452.0
4829,Alidou Barkire,1069346203.0
4830,Mano Dayak,1098168543.0
4831,Moussa Moumouni Djermakoye,1032108693.0
4832,Abdoulkarim Goukoye,1100035673.0
4833,N’Gadé Nana Hadiza Noma Kaka,1109517592.0
4834,Moussa Seybou Kassey,1101187586.0
4835,Djibo Salamatou Gourouza Magagi,1104316295.0
4836,Karidjo Mahamadou,1008239538.0
4837,Ouhoumoudou Mahamadou,1105116087.0
4838,Mohamadou Djibrilla Maïga,908343187.0
4839,Issoufou Saidou-Djermakoye,1051805763.0
4840,Issoufou Sidibé,1007533517.0
4841,Yacouba Sido,1006373883.0
4842,Sadou Soloké,994723739.0
4843,Saloum Traoré,747227236.0
4844,Abdul-Azeez Olajide Adediran,1105091914.0
4845,Saidu Musa Abdullahi,1079931037.0
4846,Aliyu Sabi Abdullahi,1077854955.0
4847,Mohammed Hassan Abdullahi,1110417900.0
4848,Abubakar Kabir Abubakar,1107155705.0
4849,Stephen Makoji Achema,1107399955.0
4850,Tajudeen Adeyemi Adefisoye,1092316412.0
4851,Lateef Adegbite,1091928046.0
4852,Busari Adelakun,1103934292.0
4853,Adedeji Adeleke,1111696461.0
4854,Adelere Adeyemi Oriolowo,1115252409.0
4855,Rotimi Adelola,1103253879.0
4856,Adelusi Adeluyi,1114395269.0
4857,Azeez Issa Adesiji,1029928326.0
4858,Akinwumi Adesina,1114503005.0
4859,Samuel Adesina,1069851870.0
4860,Funke Adesiyan,1114703719.0
4861,Kola Adewusi,1112858140.0
4862,Thomas Aguiyi-Ironsi,1088294556.0
4863,Agboola Ajayi,1112880539.0
4864,Michael Ajegbo,1104061250.0
4865,Kayode Ajulo,1105924265.0
4866,Christopher Pere Ajuwa,1103496845.0
4867,Funke Akindele,1113804278.0
4868,Janet Akinrinade,1011025496.0
4869,Hussaini Akwanga,1101221420.0
4870,Oloye Akin Alabi,1104328791.0
4871,Timi Alaibe,1067060967.0
4872,Tayo Alasoadura,1115557492.0
4873,Zainab Abubakar Alman,1108994900.0
4874,William Nwankwo Alo,1104063039.0
4875,Temitope Aluko,1109269728.0
4876,Mbazulike Amaechi,1104063308.0
4877,Joseph Oqua Ansa,1096256923.0
4878,Chima Anyaso,1104061572.0
4879,Benjamin Anyene,1090067175.0
4880,Dapo Folorunsho Asaju,1115360976.0
4881,Tony Ene Asuquo,1047329040.0
4882,Erastus Awortu,1115061533.0
4883,Abok Ayuba,1068569275.0
4884,Yusuf Datti Baba-Ahmed,1112527101.0
4885,Jibrin Ndagi Baba,1047329055.0
4886,Musa Babayo,1086280570.0
4887,Enitan Badru,1086957520.0
4888,Hadiza Bala Usman,1109574116.0
4889,Kande Balarabe,1064432631.0
4890,Michael Opeyemi Bamidele,1100018321.0
4891,Richard Bamisile,1084509214.0
4892,Adebayo Johnson Bankole,1064432244.0
4893,Banky W.,1113861594.0
4894,Mohammed Barkindo,1112949012.0
4895,Sanusi Ado Bayero,1073462486.0
4896,Mohammed Bello-Koko,1084363053.0
4897,Muktar Aliyu Betara,1090884880.0
4898,Ibrahim Mohammed Bomai,1113321215.0
4899,Abdulfatai Buhari,1093648713.0
4900,Alhaji Hassan Dalhat,1041777508.0
4901,Jake Dan-Azumi,1091985434.0
4902,Ibrahim Abdullahi Danbaba,1019728771.0
4903,Abdurrahman Shugaba Darman,1067329087.0
4904,David Dafinone,1082645980.0
4905,Sam Dede,1114415772.0
4906,Biobarakuma Degi,1114496753.0
4907,Tonto Dikeh,1113805467.0
4908,Dipo Dina,1092395420.0
4909,Bunmi Dipo Salami,1049897250.0
4910,David Edevbie,1108032614.0
4911,Yul Edochie,1114472364.0
4912,Edwin Clark (politician),1080130570.0
4913,Bisi Egbeyemi,1112876732.0
4914,Osagie Ehanire,1115254714.0
4915,Chris Ekiyor,1109858012.0
4916,Maurice Ekpenyong,1047329498.0
4917,Owoidighe Ekpoatai,1002808737.0
4918,Desmond Elliot,1113834632.0
4919,Uzoma Emenike,1086340771.0
4920,Ken Erics,1112370663.0
4921,Tunde Eso,1081754101.0
4922,Effiong Okon Eyo,1108885658.0
4923,Ezekiel Warigbani,1094421631.0
4924,Francis Adenigba Fadahunsi,1073223354.0
4925,Femi Falana,1108276848.0
4926,Ayo Fasanmi,1106267573.0
4927,Babatunde Fowler,1094225887.0
4928,Frank Oputa-Otutu,1047328837.0
4929,Ismaila Isa Funtua,1111899459.0
4930,Zakariyau Galadima,1056352619.0
4931,Abdullahi Idris Garba,1093774496.0
4932,Abdullahi Abubakar Gumel,1093916763.0
4933,Hadi Sirika,1110889926.0
4934,Humphrey Omo-Osagie,1067046531.0
4935,Gregory Ibe,1113143188.0
4936,Chukwuma Frank Ibezim,1077872899.0
4937,Ibrahim Tako,1059703749.0
4938,Unyime Idem,1114220725.0
4939,Idris Garba Kareka,1099708292.0
4940,Eric Kelechi Igwe,1094399944.0
4941,S.G. Ikoku,1079982142.0
4942,Nkechi Ikpeazu,1092284105.0
4943,Terkimbi Ikyange,1040999318.0
4944,Christopher Imumolen,1108274158.0
4945,Modupe Irele,1074572057.0
4946,Joseph Itotoh,1112823244.0
4947,Agom Jarigbe,1103263976.0
4948,Manasseh Daniel Jatau,1079757944.0
4949,Ibrahim Usman Jibril,1115701374.0
4950,Abdulmumin Jibrin,1113198170.0
4951,Sarah Jibrin,1047324003.0
4952,Mercy Johnson,1114578833.0
4953,Ahmad Babba Kaita,1109333929.0
4954,Dauda Kako Are,1111732285.0
4955,Onwuka Kalu,1112470651.0
4956,Ayodeji Karim,1072532374.0
4957,Mariam Yalwaji Katagum,1103670712.0
4958,Kingsley Kuku,1112576443.0
4959,Ahmed Kusamotu,1106137169.0
4960,Michael Kwanashie,1100651767.0
4961,Titilayo Laoye-Tomori,1093913213.0
4962,Albert Legogie,1077821329.0
4963,Salisu Abubakar Maikasuwa,1091325704.0
4964,Ibrahim Makama Misau,1098987784.0
4965,Usman Mamman Durkwa,1099266872.0
4966,Ibrahim Mantu,1113723372.0
4967,Ahmed Marafa,1112349376.0
4968,Badiyya Hassan Mashi,1082055929.0
4969,Louis Mbanefo,1113057799.0
4970,Sebastian Okechukwu Mezu,1104764040.0
4971,Bernard Mikko,1111960947.0
4972,Danladi Mohammed,1052835979.0
